"","juror_id","venireperson","caused","state","defense","juror_not_struck","ammend_5","judgement","inn","bias_no_fair","bias_for_state","bias_a_g_state","bias_for_def","bias_a_g_def","bias_a_g_police","bias_for_police","cant_follow_law","attn","bop_100_percent","phys","agmt","vict","eye_witness","pun","pun_min","pun_max","esl","covid","med","prior_conviction","no_show","work_exempt","child_exempt","age_exempt","jur_age","jur_race","jur_gend","zip_code","four","defendants_name","defendants_race","defendants_gender","cause_number_f_xx_xxxxx","charge","verdict","punishment_number_years","probation","notes","age_group","peremptory_strike","jur_caused","jur_struck","jur_exempt","jur_disqualified","jur_biased","jur_pun","city","income_mean_household_income_hh_cnt","income_mean_nonfamily_income_hh_cnt","income_median_family_income_fam_cnt","income_median_household_income_hh_cnt","i_30","po_box","jur_race_w"
"1474",1557,"12","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"White","Male","75038","6257","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"55 +","No","Yes","No","No","No","No","No","Irving",79820,65523,73291,61692,"North","N","White"
"1475",1558,"13","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",21,"Hispanic","Female","75253","7246","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"18 - 30","No","Yes","No","No","No","No","Yes","Dallas",56714,35439,48253,48174,"South","N","Hispanic"
"1476",1559,"14","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44,"White","Female","75238","1413","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","State","No","Yes","No","No","No","No","Dallas",107107,57091,100582,70593,"North","N","White"
"1477",1560,"15","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"Other","Male","75104","3404","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Cedar Hill",88892,54404,83143,73171,"South","N","Other"
"1478",1561,"16","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"Hispanic","Male","75211","5089","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"55 +","No","Yes","No","No","No","Yes","No","Dallas",57611,47720,46409,44893,"South","N","Hispanic"
"1479",1562,"17","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",29,"White","Female","75244",NA,"def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"18 - 30","No","Yes","No","No","No","No","Yes","Dallas",135893,83812,118622,95711,"North","N","White"
"1480",1564,"19","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25,"Black","Female","75149","1464","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"18 - 30","No","No","No","No","No","No","No","Mesquite",60226,41541,55601,50648,"South","N","Black"
"1481",1565,"20","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",44,"White","Female","75039","2904","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0","also has ""acc""","31 - 44","No","Yes","No","No","No","No","Yes","Irving",119740,100239,109909,92224,"North","N","White"
"1482",1566,"21","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",54,"White","Male","75230","4117","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No","Dallas",196645,85372,162696,91596,"North","N","White"
"1483",1567,"22","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"White","Female","75209","5921","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Dallas",158441,96340,114000,95112,"North","N","White"
"1484",1568,"23","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39,"Asian","Female","75001","4923","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","Defense","No","Yes","No","No","No","No","Addison",87472,79604,79551,72512,"North","N","Asian"
"1485",1569,"24","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",32,"White","Male","75201","2432","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","State","No","Yes","No","No","No","No","Dallas",139620,126902,131588,97104,"North","N","White"
"1486",1570,"25","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",22,"Hispanic","Female","75048","5544","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"18 - 30","No","Yes","No","No","No","No","Yes","Sachse",117453,97092,104655,102096,"North","N","Hispanic"
"1487",1571,"26","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",22,"Hispanic","Female","75211",NA,"def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"18 - 30","State","No","Yes","No","No","No","No","Dallas",57611,47720,46409,44893,"South","N","Hispanic"
"1488",1572,"27","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",50,"Asian","Male","75063","5514","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0","also has ""acc""","45 - 54","No","Yes","No","No","No","Yes","No","Irving",118452,78615,116579,96053,"North","N","Asian"
"1489",1573,"28","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",47,"White","Male","75205","3028","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"45 - 54","No","Yes","No","No","No","No","Yes","Dallas",275572,104756,250001,156636,"North","N","White"
"1490",1574,"29","0","1","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",54,"White","Male","75044","3441","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"45 - 54","State","No","Yes","No","No","No","No","Garland",93258,65129,76381,69254,"North","N","White"
"1491",1575,"30","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",61,"White","Male","75205",NA,"def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Dallas",275572,104756,250001,156636,"North","N","White"
"1492",1576,"31","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",35,"Black","Female","75216","1423","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",39221,24677,35480,27288,"South","N","Black"
"1493",1577,"32","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",38,"Black","Female","75134",NA,"def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","No","No","No","No","No","No","No","Lancaster",63900,41507,62725,54140,"South","N","Black"
"1494",1578,"33","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",31,"Hispanic","Male","75211","5923","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",57611,47720,46409,44893,"South","N","Hispanic"
"1495",1579,"34","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",52,"Black","Female","75115","3006","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"45 - 54","No","No","No","No","No","No","No","Desoto",86023,56361,82408,72084,"South","N","Black"
"1496",1580,"35","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37,"White","Male","75081","2010","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","Defense","No","Yes","No","No","No","No","Richardson",93298,67961,89191,77174,"North","N","White"
"1497",1581,"36","1","0","0","Not a Juror","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",54,"Black","Female","75150","2857","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"45 - 54","No","Yes","No","No","No","No","Yes","Mesquite",65031,45078,63203,54440,"South","N","Black"
"1498",1582,"37","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",32,"White","Female","75238","30","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",107107,57091,100582,70593,"North","N","White"
"1499",1583,"38","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",47,"White","Male","75205","1285","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"45 - 54","No","No","No","No","No","No","No","Dallas",275572,104756,250001,156636,"North","N","White"
"1500",1584,"39","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",46,"White","Male","75050","4436","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"45 - 54","No","Yes","No","No","No","No","No","Grand Prairie",71336,53913,61583,58567,"Split","N","White"
"1501",1585,"40","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"White","Male","75043","6012","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"55 +","No","No","No","No","No","No","No","Garland",76268,49114,74232,63331,"North","N","White"
"1502",1586,"41","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39,"Hispanic","Female","75248","4804","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",132866,83713,115484,86938,"North","N","Hispanic"
"1503",1588,"43","0","1","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55,"White","Female","75019","5103","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"55 +","State","No","Yes","No","No","No","No","Coppell",153906,83733,140383,118740,"North","N","White"
"1504",1589,"44","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33,"White","Male","75214","2233","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",148195,80228,157846,89719,"North","N","White"
"1505",1590,"45","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44,"White","Male","75080","5025","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","State","No","Yes","No","No","No","No","Richardson",101254,58591,101964,77736,"North","N","White"
"1506",1591,"46","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",22,"Hispanic","Male","75150","1926","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0","caused for ""acc""","18 - 30","No","Yes","No","No","No","No","No","Mesquite",65031,45078,63203,54440,"South","N","Hispanic"
"1507",1592,"47","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",33,"White","Male","75042","5207","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","Yes","Garland",63579,47822,53496,50549,"North","N","White"
"1508",1593,"48","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",31,"White","Male","75204","3808","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","No","Yes","No","No","No","No","Yes","Dallas",112921,101691,106480,81529,"North","N","White"
"1509",1594,"49","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",30,"White","Female","75231","5884","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","No","Yes","No","No","No","No","Yes","Dallas",68726,50055,44508,41806,"North","N","White"
"1510",1595,"50","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",50,"White","Female","75150","3028","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"45 - 54","No","No","No","No","No","No","No","Mesquite",65031,45078,63203,54440,"South","N","White"
"1511",1596,"51","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37,"White","Female","75225","7906","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","State","No","Yes","No","No","No","No","Dallas",288854,125321,250001,161296,"North","N","White"
"1512",1597,"52","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",22,"Black","Male","75081",NA,"def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"18 - 30","No","No","No","No","No","No","No","Richardson",93298,67961,89191,77174,"North","N","Black"
"1513",1598,"53","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",61,"Black","Female","75115","7853","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0","also caused for ""acc""","55 +","No","Yes","No","No","No","Yes","Yes","Desoto",86023,56361,82408,72084,"South","N","Black"
"1514",1599,"54","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",36,"White","Male","75244","6511","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"31 - 44","State","No","Yes","No","No","No","No","Dallas",135893,83812,118622,95711,"North","N","White"
"1515",1600,"55","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26,"White","Male","75230","5220","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"18 - 30","No","No","No","No","No","No","No","Dallas",196645,85372,162696,91596,"North","N","White"
"1516",1601,"56","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",51,"White","Female","75243","7514","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"45 - 54","State","No","Yes","No","No","No","No","Dallas",63650,45503,46954,41786,"North","N","White"
"1517",1602,"57","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",57,"Hispanic","Female","75060","5602","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"55 +","No","No","No","No","No","No","No","Irving",70295,53509,58591,57907,"North","N","Hispanic"
"1518",1603,"58","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",62,"White","Female","75041","6234","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"55 +","State","No","Yes","No","No","No","No","Garland",68301,66524,51842,50395,"North","N","White"
"1519",1604,"59","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",49,"White","Female","75238",NA,"def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No","Dallas",107107,57091,100582,70593,"North","N","White"
"1520",1605,"62","1","0","0","Not a Juror","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55,"White","Female","75001",NA,"def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"55 +","No","Yes","No","No","No","Yes","No","Addison",87472,79604,79551,72512,"North","N","White"
"1521",1607,"69","1","0","0","Not a Juror","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",49,"Hispanic","Female","75235","3206","def_14","White","Male","trial_10","Aggravated Robbery","Guilty",35,"0",NA,"45 - 54","No","Yes","No","No","No","Yes","Yes","Dallas",59280,51736,55768,48603,"North","N","Hispanic"
