"","juror_id","venireperson","caused","state","defense","juror_not_struck","ammend_5","judgement","inn","bias_no_fair","bias_for_state","bias_a_g_state","bias_for_def","bias_a_g_def","bias_a_g_police","bias_for_police","cant_follow_law","attn","bop_100_percent","phys","agmt","vict","eye_witness","pun","pun_min","pun_max","esl","covid","med","prior_conviction","no_show","work_exempt","child_exempt","age_exempt","jur_age","jur_race","jur_gend","zip_code","four","defendants_name","defendants_race","defendants_gender","cause_number_f_xx_xxxxx","voir_dire_date","charge","verdict","punishment_number_years","probation","notes","age_group","peremptory_strike","jur_caused","jur_struck","jur_exempt","jur_disqualified","jur_biased","jur_pun"
"1360",1360,"24","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"Hispanic","Female","75224",NA,"def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","State","No","Yes","No","No","No","No"
"1361",1361,"25","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",54,"Black","Female","75040",NA,"def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"45 - 54","No","Yes","No","No","No","No","Yes"
"1362",1362,"26","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",31,"White","Female","75088","5313","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","Defense","No","Yes","No","No","No","No"
"1363",1363,"27","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",60,"Black","Male","75227","5226","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","Yes","No","No","No","No","Yes"
"1364",1364,"28","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",60,"Hispanic","Male","75040","4967","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","Yes","No","No","Yes","No","No"
"1365",1365,"29","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",30,"Black","Male","75089","8445","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","Yes","No","No","No","No","Yes"
"1366",1366,"30","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",36,"Hispanic","Female","75232","1043","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","State","No","Yes","No","No","No","No"
"1367",1367,"31","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",27,"Black","Female","75115","4817","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"18 - 30","State","No","Yes","No","No","No","No"
"1368",1368,"32","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",53,"White","Female","75019","3357","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"45 - 54","No","No","No","No","No","No","No"
"1369",1369,"33","1","0","0","Not a Juror","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",44,"White","Female","75253","3010","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","Yes","No","No","No","No","Yes"
"1370",1370,"34","1","0","0","Not a Juror","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",22,"Hispanic","Male","75249","2810","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"18 - 30","No","Yes","No","No","No","No","Yes"
"1371",1371,"35","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",44,"Hispanic","Male","75208","3903","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","Yes","No","No","No","No","Yes"
"1372",1372,"36","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",32,"White","Male","75214","3618","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","Yes","No","No","No","Yes","No"
"1373",1373,"37","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39,"White","Female","75230","4222","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","No","No","No","No","No","No"
"1374",1374,"38","1","0","0","Not a Juror","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",34,"White","Female","75206","4222","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","Yes","No","No","No","No","Yes"
"1375",1375,"39","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",49,"White","Male","75089","1946","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"45 - 54","No","Yes","No","No","No","No","No"
"1376",1376,"40","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",59,"White","Female","75150","2965","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","Yes","No","No","No","No","Yes"
"1377",1377,"41","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0",60,"Hispanic","Male","75212","4538","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","Yes","No","No","No","No","Yes"
"1378",1378,"42","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",34,"Asian","Female","75043",NA,"def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","Yes","No","No","No","No","Yes"
"1379",1379,"43","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",63,"White","Male","75149","2539","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","No","No","No","No","No","No"
"1380",1380,"44","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",22,"White","Male","75211","4517","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"18 - 30","No","Yes","No","No","No","Yes","No"
"1381",1381,"45","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",28,"Hispanic","Male","75211","8018","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"18 - 30","No","Yes","No","No","No","No","Yes"
"1382",1382,"46","0","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0",27,"White","Female","75043",NA,"def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"18 - 30","No","No","No","Yes","No","No","No"
"1383",1383,"47","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",67,"Black","Male","75227","1814","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","Yes","No","No","No","Yes","No"
"1384",1384,"48","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",53,"White","Female","75218","2619","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"45 - 54","State","No","Yes","No","No","No","No"
"1385",1385,"49","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",55,"White","Male","75234","3711","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","Yes","No","No","No","No","Yes"
"1386",1386,"50","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",41,"White","Male","75150","3428","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","No","No","No","No","No","No"
"1387",1387,"51","1","0","0","Not a Juror","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",47,"Other","Male","75042","6942","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"45 - 54","No","Yes","No","No","No","No","No"
"1388",1388,"52","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",64,"White","Male","75150","2557","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","Yes","No","No","No","No","Yes"
"1389",1389,"53","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0",32,"Black","Male","75104","2348","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","Yes","No","No","No","No","Yes"
"1390",1390,"54","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",65,"White","Female","75218","2236","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","No","No","No","No","No","No"
"1391",1391,"55","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",40,"White","Female","75214","3346","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","Yes","No","No","No","Yes","No"
"1392",1392,"56","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28,"White","Male","75052",NA,"def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"18 - 30","No","No","No","No","No","No","No"
"1393",1393,"57","1","0","0","Not a Juror","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",21,"Other","Other","75181","4204","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"18 - 30","No","Yes","No","No","No","No","No"
"1394",1394,"58","0","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0",49,"Hispanic","Female","75019","5769","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"45 - 54","No","No","No","Yes","No","No","No"
"1395",1395,"59","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",56,"Black","Female","75115","1432","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","State","No","Yes","No","No","No","No"
"1396",1396,"60","0","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",34,"White","Female","75206","8002","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","No","No","No","No","No","No"
"1397",1397,"61","1","0","0","Not a Juror","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",34,"Black","Male","75228","4918","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","Yes","No","No","No","No","No"
"1398",1398,"62","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",54,"White","Male","75006","3124","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"45 - 54","No","No","No","No","No","No","No"
"1399",1399,"63","1","0","0","Not a Juror","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37,"Other","Female","75214","1645","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","Yes","No","No","No","No","No"
"1400",1400,"64","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",47,"White","Female","75206","8805","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"45 - 54","Defense","No","Yes","No","No","No","No"
"1401",1401,"65","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",68,"White","Female","75150","1098","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","Defense","No","Yes","No","No","No","No"
"1402",1402,"66","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",27,"Other","Male","75241","6211","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"18 - 30","No","Yes","No","No","No","Yes","Yes"
"1403",1403,"67","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"Black","Female","75115","1538","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","No","No","No","No","No","No"
"1404",1404,"68","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",58,"Black","Female","75089","6718","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","State","No","Yes","No","No","No","No"
"1405",1405,"69","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39,"White","Female","75006","2843","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","No","Yes","No","No","No","No","No"
"1406",1406,"70","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",60,"White","Male","75150","3639","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","Yes","No","No","No","No","Yes"
"1407",1407,"71","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",24,"White","Female","75234","6321","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"18 - 30","No","Yes","No","No","No","Yes","Yes"
"1408",1408,"72","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",54,"White","Male","75019","7525","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"45 - 54","Defense","No","Yes","No","No","No","No"
"1409",1409,"73","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",38,"White","Male","75209","3856","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"31 - 44","Defense","No","Yes","No","No","No","No"
"1410",1410,"74","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",58,"White","Female","75214","2237","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","Yes","No","No","No","No","No"
"1411",1411,"75","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",58,"White","Female","75042","4660","def_44","White","Male","trial_16",2017-09-26,"Child Sex Abuse","Lesser",0,"1",NA,"55 +","No","Yes","No","No","No","No","Yes"
"1412",1412,"1","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39,"White","Male","75248",NA,"def_21","Black","Male","trial_23",2016-12-05,"Aggravated Robbery","Guilty",25,"0",NA,"31 - 44","Defense","No","Yes","No","No","No","No"
"1413",1413,"2","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",29,"Black","Male","75228",NA,"def_21","Black","Male","trial_23",2016-12-05,"Aggravated Robbery","Guilty",25,"0",NA,"18 - 30","State","No","Yes","No","No","No","No"
"1414",1414,"3","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24,"Other","Other","75040",NA,"def_21","Black","Male","trial_23",2016-12-05,"Aggravated Robbery","Guilty",25,"0",NA,"18 - 30","No","No","No","No","No","No","No"
"1415",1415,"4","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",50,"White","Male","75019",NA,"def_21","Black","Male","trial_23",2016-12-05,"Aggravated Robbery","Guilty",25,"0",NA,"45 - 54","No","No","No","No","No","No","No"
"1416",1416,"5","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",32,"Black","Male","75254",NA,"def_21","Black","Male","trial_23",2016-12-05,"Aggravated Robbery","Guilty",25,"0",NA,"31 - 44","State","No","Yes","No","No","No","No"
"1417",1417,"6","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42,"Hispanic","Female","75234",NA,"def_21","Black","Male","trial_23",2016-12-05,"Aggravated Robbery","Guilty",25,"0",NA,"31 - 44","No","No","No","No","No","No","No"
